Timestamp,Temp,Hum,Gas,,
2026-03-10 16:55:32,29.99,68.57,184.08,,
2026-03-10 17:00:40,29.94,67.65,184.52,,
2026-03-10 17:05:51,30.28,64.88,172.03,,
2026-03-10 17:10:47,30.26,69.88,183.97,,
2026-03-10 17:15:43,29.84,69.85,177.23,,
2026-03-10 17:20:52,29.67,66.91,189.54,,
2026-03-10 17:25:50,30.19,66.71,170.60,,
2026-03-10 17:30:49,29.86,67.32,169.61,,
2026-03-10 17:35:50,29.93,69.61,182.20,,
2026-03-10 17:40:52,29.81,66.94,184.31,,
2026-03-10 17:45:52,29.80,68.79,194.01,,
2026-03-10 17:51:01,29.88,66.16,170.04,,
2026-03-10 17:56:01,29.94,67.85,182.00,,
2026-03-10 18:01:04,30.05,68.07,193.35,,
2026-03-10 18:06:14,30.08,67.75,185.71,,
2026-03-10 18:11:19,30.14,68.89,191.72,,
2026-03-10 18:16:29,29.96,69.78,198.56,,
2026-03-10 18:21:30,30.04,68.67,187.76,,
2026-03-10 18:26:32,30.07,70.43,182.33,,
2026-03-10 18:31:42,29.77,65.52,191.90,,
2026-03-10 18:36:39,29.88,68.45,182.21,,
2026-03-10 18:41:35,30.00,71.61,195.01,,
2026-03-10 18:46:32,29.74,70.97,174.25,,
2026-03-10 18:51:30,29.88,67.95,208.39,,
2026-03-10 18:56:38,30.19,68.46,178.96,,
2026-03-10 19:01:41,30.02,69.68,183.77,,
2026-03-10 19:06:51,30.26,69.84,173.20,,
2026-03-10 19:11:54,30.18,69.18,194.91,,
2026-03-10 19:16:58,29.85,69.47,192.76,,
2026-03-10 19:22:06,30.05,68.31,168.56,,
2026-03-10 19:27:12,29.95,66.71,174.80,,
2026-03-10 19:32:14,30.18,69.23,177.70,,
2026-03-10 19:37:17,30.55,68.17,191.74,,
2026-03-10 19:42:14,29.84,71.70,200.91,,
2026-03-10 19:47:20,30.31,67.27,193.93,,
2026-03-10 19:52:29,29.67,68.86,171.47,,
2026-03-10 19:57:29,30.03,68.11,181.89,,
2026-03-10 20:02:32,29.84,70.94,191.78,,
2026-03-10 20:07:38,30.17,66.61,194.26,,
2026-03-10 20:12:34,29.74,69.22,178.95,,
2026-03-10 20:17:41,30.10,69.70,187.78,,
2026-03-10 20:22:46,30.19,68.21,183.21,,
2026-03-10 20:27:49,30.17,70.25,196.44,,
2026-03-10 20:32:54,29.71,68.76,189.09,,
2026-03-10 20:38:00,30.19,73.14,199.97,,
2026-03-10 20:43:08,29.80,70.07,176.43,,
2026-03-10 20:48:10,29.96,73.72,195.76,,
2026-03-10 20:53:16,29.68,67.70,174.51,,
2026-03-10 20:58:17,29.86,69.09,182.66,,
2026-03-10 21:03:26,29.87,68.14,213.10,,
2026-03-10 21:08:32,30.18,72.00,185.16,,
2026-03-10 21:13:40,29.95,71.47,190.74,,
2026-03-10 21:18:37,29.71,70.68,186.55,,
2026-03-10 21:23:39,29.91,68.47,164.13,,
2026-03-10 21:28:43,29.92,70.49,184.00,,
2026-03-10 21:33:50,30.13,71.02,171.64,,
2026-03-10 21:38:49,30.28,70.24,195.85,,
2026-03-10 21:43:57,30.30,68.93,183.44,,
2026-03-10 21:49:05,29.89,70.05,193.90,,
2026-03-10 21:54:07,29.93,71.06,180.60,,
2026-03-10 21:59:12,30.51,70.97,186.39,,
2026-03-10 22:04:14,30.12,69.59,181.66,,
2026-03-10 22:09:14,29.91,73.17,183.82,,
2026-03-10 22:14:17,30.15,71.36,174.92,,
2026-03-10 22:19:24,29.93,70.61,174.22,,
2026-03-10 22:24:22,29.77,70.23,188.76,,
2026-03-10 22:29:23,30.17,72.97,177.72,,
2026-03-10 22:34:23,30.05,68.84,194.48,,
2026-03-10 22:39:27,30.13,71.41,185.87,,
2026-03-10 22:44:25,30.57,70.61,188.86,,
2026-03-10 22:49:26,30.29,70.91,197.63,,
2026-03-10 22:54:22,29.94,70.73,171.80,,
2026-03-10 22:59:31,29.77,69.78,178.47,,
2026-03-10 23:04:30,30.38,69.99,198.50,,
2026-03-10 23:09:41,30.05,66.70,183.61,,
2026-03-10 23:14:50,29.61,71.50,174.56,,
2026-03-10 23:19:48,29.86,72.24,184.00,,
2026-03-10 23:24:56,30.27,69.19,182.69,,
2026-03-10 23:30:01,30.22,72.66,196.76,,
2026-03-10 23:35:07,29.98,70.28,184.67,,
2026-03-10 23:40:04,29.96,73.58,183.78,,
2026-03-10 23:45:07,30.12,72.09,186.32,,
2026-03-10 23:50:15,30.26,71.34,168.70,,
2026-03-10 23:55:25,29.51,71.06,171.91,,
2026-03-11 00:00:30,30.16,69.47,170.29,,
2026-03-11 00:05:34,30.35,67.37,180.11,,
2026-03-11 00:10:36,29.96,70.60,161.68,,
2026-03-11 00:15:43,30.63,70.49,183.72,,
2026-03-11 00:20:52,30.03,70.76,186.99,,
2026-03-11 00:25:51,29.74,69.79,185.51,,
2026-03-11 00:30:55,30.08,70.03,184.52,,
2026-03-11 00:35:54,29.46,72.08,175.88,,
2026-03-11 00:40:56,29.65,70.41,191.59,,
2026-03-11 00:46:07,29.87,70.90,177.45,,
2026-03-11 00:51:11,30.04,71.26,177.03,,
2026-03-11 00:56:18,29.88,70.06,179.78,,
2026-03-11 01:01:15,29.90,70.14,182.33,,
2026-03-11 01:06:16,29.91,71.01,176.55,,
2026-03-11 01:11:14,30.30,70.79,180.01,,
2026-03-11 01:16:23,30.02,72.66,182.72,,
2026-03-11 01:21:29,29.86,70.25,189.33,,
2026-03-11 01:26:30,29.73,71.97,173.64,,
2026-03-11 01:31:33,30.07,71.28,173.51,,
2026-03-11 01:36:32,30.14,69.94,171.22,,
2026-03-11 01:41:35,30.04,70.72,176.13,,
2026-03-11 01:46:38,30.21,70.56,168.36,,
2026-03-11 01:51:44,29.95,72.19,191.60,,
2026-03-11 01:56:45,30.30,71.24,174.10,,
2026-03-11 02:01:54,30.04,71.05,180.59,,
2026-03-11 02:06:54,29.64,71.54,178.38,,
2026-03-11 02:11:58,30.10,70.07,159.61,,
2026-03-11 02:16:59,30.09,72.81,169.82,,
2026-03-11 02:21:59,29.95,71.54,185.75,,
2026-03-11 02:26:58,30.21,71.72,190.42,,
2026-03-11 02:32:02,30.12,71.45,176.67,,
2026-03-11 02:37:13,30.08,71.09,182.23,,
2026-03-11 02:42:09,30.31,69.54,186.02,,
2026-03-11 02:47:20,29.69,69.80,189.84,,
2026-03-11 02:52:19,30.03,72.78,173.38,,
2026-03-11 02:57:16,30.33,72.09,176.87,,
2026-03-11 03:02:22,29.80,70.94,193.19,,
2026-03-11 03:07:18,29.93,68.80,199.08,,
2026-03-11 03:12:17,30.01,68.36,198.25,,
2026-03-11 03:17:18,30.40,68.36,176.24,,
2026-03-11 03:22:20,29.81,72.62,175.65,,
2026-03-11 03:27:21,30.36,73.72,189.26,,
2026-03-11 03:32:21,29.90,69.09,171.62,,
2026-03-11 03:37:21,29.91,72.49,177.13,,
2026-03-11 03:42:20,29.67,71.43,180.86,,
2026-03-11 03:47:21,30.26,71.28,172.54,,
2026-03-11 03:52:23,30.15,70.59,209.06,,
2026-03-11 03:57:19,30.20,68.03,188.30,,
2026-03-11 04:02:27,30.09,72.57,183.89,,
2026-03-11 04:07:37,30.08,71.11,178.65,,
2026-03-11 04:12:35,29.50,68.04,190.82,,
2026-03-11 04:17:40,29.79,69.42,177.88,,
2026-03-11 04:22:45,30.40,73.49,193.80,,
2026-03-11 04:27:47,30.05,71.32,187.72,,
2026-03-11 04:32:45,29.77,71.25,189.85,,
2026-03-11 04:37:44,30.00,71.62,195.94,,
2026-03-11 04:42:52,29.93,71.32,193.58,,
2026-03-11 04:47:57,30.01,71.57,195.47,,
2026-03-11 04:53:04,30.09,72.52,183.39,,
2026-03-11 04:58:05,29.90,69.83,186.79,,
2026-03-11 05:03:15,29.62,73.77,186.28,,
2026-03-11 05:08:23,29.72,69.46,204.73,,
2026-03-11 05:13:19,30.11,69.47,187.42,,
2026-03-11 05:18:29,29.91,68.62,181.28,,
2026-03-11 05:23:37,30.48,75.90,197.72,,
2026-03-11 05:28:42,30.06,71.43,196.44,,
2026-03-11 05:33:43,30.12,67.66,191.85,,
2026-03-11 05:38:41,29.87,70.07,204.54,,
2026-03-11 05:43:49,29.65,71.64,187.30,,
2026-03-11 05:48:47,30.05,69.11,194.61,,
2026-03-11 05:53:51,29.66,69.89,197.58,,
2026-03-11 05:58:59,29.58,72.76,192.90,,
2026-03-11 06:04:08,29.98,71.27,193.00,,
2026-03-11 06:09:05,29.57,70.39,210.20,,
2026-03-11 06:14:09,29.85,70.87,195.41,,
2026-03-11 06:19:05,29.65,68.94,190.83,,
2026-03-11 06:24:16,29.63,69.75,183.53,,
2026-03-11 06:29:17,30.00,69.87,179.96,,
2026-03-11 06:34:21,29.75,72.77,190.32,,
2026-03-11 06:39:24,29.70,71.56,199.86,,
2026-03-11 06:44:30,29.52,72.59,199.71,,
2026-03-11 06:49:29,29.82,70.35,188.78,,
2026-03-11 06:54:27,29.99,72.75,190.62,,
2026-03-11 06:59:24,30.07,71.57,191.51,,
2026-03-11 07:04:30,29.83,71.67,205.67,,
2026-03-11 07:09:34,29.86,70.49,176.44,,
2026-03-11 07:14:40,29.65,71.34,192.83,,
2026-03-11 07:19:37,29.83,70.08,173.35,,
2026-03-11 07:24:38,29.53,72.28,190.21,,
2026-03-11 07:29:40,29.65,71.50,176.23,,
2026-03-11 07:34:37,30.23,73.07,185.65,,
2026-03-11 07:39:34,29.60,68.94,194.28,,
2026-03-11 07:44:41,29.85,76.28,170.03,,
2026-03-11 07:49:43,29.31,70.44,184.88,,
2026-03-11 07:54:47,29.66,71.38,192.07,,
2026-03-11 07:59:50,29.99,69.59,182.28,,
2026-03-11 08:04:57,29.97,70.57,195.79,,
2026-03-11 08:10:00,29.70,70.27,191.59,,
2026-03-11 08:15:10,29.66,70.79,182.48,,
2026-03-11 08:20:10,29.54,70.31,178.88,,
2026-03-11 08:25:13,29.85,73.40,190.75,,
2026-03-11 08:30:18,29.54,73.59,185.97,,
2026-03-11 08:35:24,29.93,70.30,196.77,,
2026-03-11 08:40:35,29.84,70.54,188.83,,
2026-03-11 08:45:36,29.91,70.89,183.16,,
2026-03-11 08:50:37,29.57,70.20,190.32,,
2026-03-11 08:55:34,29.93,71.16,187.14,,
2026-03-11 09:00:44,29.82,69.52,181.36,,
2026-03-11 09:05:50,30.04,70.49,184.30,,
2026-03-11 09:10:56,29.67,67.69,171.34,,
2026-03-11 09:16:00,30.18,69.69,196.56,,
2026-03-11 09:21:11,29.39,71.61,180.60,,
2026-03-11 09:26:21,29.63,71.45,167.25,,
2026-03-11 09:31:26,30.20,70.71,184.09,,
2026-03-11 09:36:30,29.63,71.27,177.98,,
2026-03-11 09:41:33,30.16,70.39,173.13,,
2026-03-11 09:46:31,29.73,68.47,182.99,,
2026-03-11 09:51:42,29.66,71.72,187.47,,
2026-03-11 09:56:52,29.82,69.53,173.17,,
2026-03-11 10:01:52,29.72,69.81,190.82,,
2026-03-11 10:06:53,29.71,70.18,174.64,,
2026-03-11 10:11:49,30.09,68.07,191.35,,
2026-03-11 10:16:46,29.89,69.15,175.10,,
2026-03-11 10:21:44,29.87,69.83,210.49,,
2026-03-11 10:26:47,29.60,70.18,173.10,,
2026-03-11 10:31:48,30.00,68.67,180.87,,
2026-03-11 10:36:50,29.65,67.40,210.10,,
2026-03-11 10:41:47,29.75,70.29,194.05,,
2026-03-11 10:46:52,29.72,71.05,180.94,,
2026-03-11 10:52:02,29.69,70.18,191.42,,
2026-03-11 10:57:02,29.75,71.44,180.10,,
2026-03-11 11:02:11,29.79,70.59,190.79,,
2026-03-11 11:07:14,30.01,70.76,184.92,,
2026-03-11 11:12:12,29.82,71.52,193.56,,
2026-03-11 11:17:14,29.92,70.83,194.24,,
2026-03-11 11:22:25,29.89,68.58,194.47,,
2026-03-11 11:27:21,29.68,67.09,192.20,,
2026-03-11 11:32:24,29.97,66.50,186.77,,
2026-03-11 11:37:27,29.98,68.13,181.14,,
2026-03-11 11:42:32,30.20,67.42,178.55,,
2026-03-11 11:47:40,29.80,67.46,185.94,,
2026-03-11 11:52:51,29.99,68.98,178.70,,
2026-03-11 11:57:52,29.74,69.59,186.60,,
2026-03-11 12:02:55,30.09,68.12,193.93,,
2026-03-11 12:08:01,29.63,68.57,191.74,,
2026-03-11 12:13:10,30.12,67.95,187.96,,
2026-03-11 12:18:08,29.70,65.27,192.38,,
2026-03-11 12:23:17,30.11,64.77,174.03,,
2026-03-11 12:28:18,29.71,67.50,194.98,,
2026-03-11 12:33:29,30.16,67.19,217.59,,
2026-03-11 12:38:30,29.74,68.35,189.22,,
2026-03-11 12:43:35,29.61,67.41,189.63,,
2026-03-11 12:48:40,30.23,68.13,188.70,,
2026-03-11 12:53:50,30.32,67.60,194.61,,
2026-03-11 12:58:55,30.11,71.12,196.55,,
2026-03-11 13:04:05,30.05,65.68,184.19,,
2026-03-11 13:09:11,30.13,67.17,186.45,,
2026-03-11 13:14:18,29.76,65.82,174.34,,
2026-03-11 13:19:19,29.78,65.87,155.85,,
2026-03-11 13:24:20,29.79,66.43,179.46,,
2026-03-11 13:29:17,30.25,62.68,182.17,,
2026-03-11 13:34:21,30.11,67.79,185.05,,
2026-03-11 13:39:22,29.85,65.32,172.62,,
2026-03-11 13:44:20,30.08,67.38,196.24,,
2026-03-11 13:49:25,30.24,68.52,180.49,,
2026-03-11 13:54:30,29.83,68.12,173.93,,
2026-03-11 13:59:33,29.90,70.14,176.53,,
2026-03-11 14:04:44,29.73,69.34,177.45,,
2026-03-11 14:09:50,29.83,63.55,174.47,,
2026-03-11 14:14:50,29.76,65.52,170.48,,
2026-03-11 14:19:48,29.70,65.03,191.65,,
2026-03-11 14:24:53,30.38,69.20,194.99,,
2026-03-11 14:29:57,29.98,65.68,188.72,,
2026-03-11 14:34:58,29.89,64.12,193.51,,
2026-03-11 14:39:54,29.90,67.41,188.68,,
2026-03-11 14:44:52,30.19,64.73,178.51,,
2026-03-11 14:50:02,30.19,66.67,188.58,,
2026-03-11 14:55:10,29.76,65.80,157.84,,
2026-03-11 15:00:21,30.12,63.74,179.64,,
2026-03-11 15:05:25,30.08,66.70,165.53,,
2026-03-11 15:10:21,29.50,64.52,175.61,,
2026-03-11 15:15:28,29.77,63.16,172.30,,
2026-03-11 15:20:34,29.96,65.92,173.95,,
2026-03-11 15:25:36,30.19,65.73,172.59,,
2026-03-11 15:30:41,29.98,65.91,184.86,,
2026-03-11 15:35:42,30.10,63.92,177.44,,
2026-03-11 15:40:46,29.97,64.92,184.73,,
2026-03-11 15:45:42,29.95,66.82,195.26,,
2026-03-11 15:50:48,29.69,67.34,194.31,,
2026-03-11 15:55:44,30.22,66.86,169.87,,
2026-03-11 16:00:42,30.15,66.81,183.36,,
2026-03-11 16:05:46,30.22,66.11,191.22,,
2026-03-11 16:10:53,29.87,68.33,165.88,,
2026-03-11 16:16:01,30.36,67.27,174.47,,
2026-03-11 16:21:11,30.21,66.87,174.49,,
2026-03-11 16:26:19,29.80,66.04,187.63,,
2026-03-11 16:31:20,30.54,66.10,177.33,,
2026-03-11 16:36:21,30.24,67.83,169.23,,
2026-03-11 16:41:27,30.35,67.32,174.66,,
2026-03-11 16:46:35,30.06,66.42,178.17,,
2026-03-11 16:51:44,30.11,65.43,179.10,,
2026-03-11 16:56:53,30.14,67.26,181.56,,
2026-03-11 17:02:01,29.79,67.93,181.09,,
2026-03-11 17:07:02,30.17,68.98,176.67,,
2026-03-11 17:11:58,29.93,68.70,181.76,,
2026-03-11 17:17:08,29.95,69.32,188.58,,
2026-03-11 17:22:17,29.92,68.51,179.93,,
2026-03-11 17:27:14,29.79,69.50,176.00,,
2026-03-11 17:32:13,30.17,68.94,172.18,,
2026-03-11 17:37:18,30.32,65.84,204.61,,
2026-03-11 17:42:16,29.98,67.72,161.72,,
2026-03-11 17:47:12,30.02,69.83,186.61,,
2026-03-11 17:52:13,29.69,68.80,174.76,,
2026-03-11 17:57:18,29.96,67.56,188.48,,
2026-03-11 18:02:27,30.03,70.14,180.04,,
2026-03-11 18:07:26,30.18,69.53,177.85,,
2026-03-11 18:12:32,30.24,70.38,211.93,,
2026-03-11 18:17:31,29.90,67.73,186.51,,
2026-03-11 18:22:28,30.30,69.10,179.49,,
2026-03-11 18:27:39,30.05,69.98,186.72,,
2026-03-11 18:32:50,30.39,70.76,193.95,,
2026-03-11 18:37:50,29.95,68.61,201.50,,
2026-03-11 18:42:55,30.23,69.88,188.32,,
2026-03-11 18:48:06,30.35,70.26,192.41,,
2026-03-11 18:53:02,30.05,68.07,188.16,,
2026-03-11 18:58:01,30.24,69.33,194.19,,
2026-03-11 19:02:58,30.00,70.09,181.07,,
2026-03-11 19:07:56,30.10,67.64,191.82,,
2026-03-11 19:13:03,29.64,73.95,205.20,,
2026-03-11 19:18:00,29.84,68.17,209.09,,
2026-03-11 19:23:10,29.88,70.25,179.09,,
2026-03-11 19:28:11,30.27,69.22,189.61,,
2026-03-11 19:33:17,30.28,69.87,193.95,,
2026-03-11 19:38:23,29.89,71.99,192.16,,
2026-03-11 19:43:27,30.16,67.36,175.66,,
2026-03-11 19:48:30,30.10,71.28,194.51,,
2026-03-11 19:53:35,29.94,70.62,157.85,,
2026-03-11 19:58:40,30.45,71.08,176.39,,
2026-03-11 20:03:43,30.13,68.38,182.35,,
2026-03-11 20:08:43,29.98,70.92,208.85,,
2026-03-11 20:13:49,29.73,73.78,200.79,,
2026-03-11 20:18:51,29.87,67.94,180.14,,
2026-03-11 20:24:01,30.05,70.65,205.59,,
2026-03-11 20:28:57,29.81,74.40,186.75,,
2026-03-11 20:34:00,30.48,69.74,194.25,,
2026-03-11 20:38:57,30.00,72.70,188.33,,
2026-03-11 20:43:59,30.22,71.03,186.61,,
2026-03-11 20:48:55,29.97,72.01,189.59,,
2026-03-11 20:53:59,30.10,70.51,181.58,,
2026-03-11 20:59:10,30.12,68.21,181.10,,
2026-03-11 21:04:21,30.61,70.95,169.17,,
2026-03-11 21:09:19,30.27,73.34,209.28,,
2026-03-11 21:14:23,30.00,71.21,182.08,,
2026-03-11 21:19:33,30.42,69.74,186.14,,
2026-03-11 21:24:30,30.10,69.91,196.90,,
2026-03-11 21:29:34,29.93,69.11,178.59,,
2026-03-11 21:34:41,30.07,71.72,197.27,,
2026-03-11 21:39:46,30.27,71.46,193.29,,
2026-03-11 21:44:49,29.88,72.04,184.89,,
2026-03-11 21:49:58,30.56,70.08,188.62,,
2026-03-11 21:55:08,29.69,69.99,182.79,,
2026-03-11 22:00:19,30.24,72.45,191.76,,
2026-03-11 22:05:16,30.20,69.98,175.27,,
2026-03-11 22:10:20,30.13,72.31,175.70,,
2026-03-11 22:15:19,29.90,70.55,197.35,,
2026-03-11 22:20:30,29.97,73.68,186.49,,
2026-03-11 22:25:40,30.03,70.51,197.57,,
2026-03-11 22:30:38,30.02,72.25,196.59,,
2026-03-11 22:35:38,29.96,69.54,201.20,,
2026-03-11 22:40:37,30.04,72.16,200.01,,
2026-03-11 22:45:40,29.87,70.85,182.46,,
2026-03-11 22:50:41,30.36,71.57,182.70,,
2026-03-11 22:55:44,30.03,72.01,190.41,,
2026-03-11 23:00:41,29.95,75.06,185.42,,
2026-03-11 23:05:47,30.03,69.60,200.20,,
2026-03-11 23:10:50,30.14,71.26,184.94,,
2026-03-11 23:15:54,30.13,69.78,177.61,,
2026-03-11 23:20:51,30.37,71.45,189.11,,
2026-03-11 23:25:58,30.21,71.20,193.18,,
2026-03-11 23:30:54,29.85,72.40,179.54,,
2026-03-11 23:35:53,30.15,69.60,181.82,,
2026-03-11 23:40:54,30.27,71.39,207.31,,
2026-03-11 23:46:02,30.09,71.27,193.70,,
2026-03-11 23:51:03,30.31,71.18,196.11,,
2026-03-11 23:56:03,30.14,68.38,188.96,,
2026-03-12 09:29:24,29.83,71.67,136.00,,
2026-03-12 09:30:07,29.80,71.67,134.67,,
2026-03-12 09:30:29,29.77,71.67,98.00,,
2026-03-12 09:35:35,29.80,71.67,147.67,,
2026-03-12 09:41:49,29.80,71.67,106.00,,
2026-03-12 09:47:31,29.80,72.00,109.33,,
2026-03-12 09:52:35,29.80,72.00,171.67,,
2026-03-12 09:57:39,29.80,72.00,171.00,,
2026-03-12 10:02:44,29.80,71.67,171.00,,
2026-03-12 10:07:49,29.73,70.67,171.00,,
2026-03-12 10:12:54,29.80,70.67,171.33,,
2026-03-12 10:17:59,29.77,70.67,174.33,,
2026-03-12 10:22:27,29.00,70.67,114.67,,
2026-03-12 10:27:32,29.77,70.67,173.67,,
2026-03-12 10:28:42,29.77,70.33,131.00,,
2026-03-12 10:31:00,29.73,70.33,165.33,,
2026-03-12 10:32:58,29.77,70.33,173.00,,
2026-03-12 10:54:37,29.73,71.00,129.00,,
2026-03-12 10:59:43,29.73,71.67,215.00,,
2026-03-12 11:04:48,29.73,71.67,217.33,,
2026-03-12 11:09:54,29.73,72.00,223.33,,
2026-03-12 11:14:58,29.77,72.00,224.67,,
2026-03-12 11:18:04,29.73,72.33,163.33,,
2026-03-12 11:23:08,29.43,69.90,182.73,,
2026-03-12 11:28:08,30.06,70.68,164.51,,
2026-03-12 11:33:08,29.48,70.25,191.90,,
2026-03-12 11:38:11,30.53,68.27,198.81,,
2026-03-12 11:43:12,30.07,70.23,172.63,,
2026-03-12 11:48:08,30.28,66.16,203.32,,
2026-03-12 11:48:18,29.73,73.67,164.33,,
2026-03-12 11:52:26,29.80,74.00,86.00,,
2026-03-12 11:58:21,29.67,74.00,123.67,,
2026-03-12 12:03:27,29.67,73.67,210.33,,
2026-03-12 12:08:34,29.70,73.67,211.33,,
2026-03-12 12:13:39,29.70,74.00,220.33,,
2026-03-12 12:18:44,29.70,74.33,215.00,,
2026-03-12 12:23:50,29.73,74.33,209.67,,
2026-03-12 12:28:55,29.73,74.33,216.33,,
2026-03-12 12:34:01,29.73,74.33,218.67,,
2026-03-12 12:39:06,30.23,74.33,216.00,,
2026-03-12 12:44:11,29.77,74.33,224.00,,
2026-03-12 12:49:18,29.67,74.67,220.33,,
2026-03-12 12:54:22,29.70,74.33,220.33,,
2026-03-12 12:59:27,29.63,74.33,217.33,,
2026-03-12 13:04:32,29.60,74.67,218.67,,
2026-03-12 13:09:37,29.73,74.67,226.33,,
2026-03-12 13:14:41,29.70,74.67,220.00,,
2026-03-12 13:19:46,29.73,74.67,221.00,,
2026-03-12 13:24:51,29.60,74.67,213.67,,
2026-03-12 13:28:22,29.73,72.00,183.00,,
2026-03-12 13:33:27,29.67,71.67,181.00,,
2026-03-12 13:38:31,29.77,71.67,177.00,,
2026-03-12 13:43:35,29.73,72.00,174.00,,
2026-03-12 13:48:41,29.63,71.67,175.33,,
2026-03-12 13:53:48,29.77,71.33,167.67,,
2026-03-12 13:58:52,29.67,70.00,171.67,,
2026-03-12 14:03:58,29.73,70.00,165.00,,
2026-03-12 14:09:03,29.73,69.67,169.67,,
2026-03-12 14:14:08,29.70,69.00,169.00,,
2026-03-12 14:19:13,29.77,68.67,167.00,,
2026-03-12 14:24:21,29.77,68.00,168.00,,
2026-03-12 14:29:26,29.80,68.00,168.00,,
2026-03-12 14:34:30,29.80,67.33,166.33,,
2026-03-12 14:39:34,29.77,66.33,166.33,,
2026-03-12 14:44:39,29.80,66.33,166.33,,
2026-03-12 14:49:44,29.80,66.00,163.67,,
2026-03-12 14:54:49,29.83,65.33,163.67,,
2026-03-12 14:59:53,29.80,65.00,163.00,,
2026-03-12 15:04:57,29.87,64.33,162.33,,
2026-03-12 15:10:02,29.77,64.33,163.67,,
2026-03-12 15:15:06,29.83,64.33,165.33,,
2026-03-12 15:20:11,29.83,64.67,163.33,,
2026-03-12 15:25:15,29.87,64.67,163.67,,
2026-03-12 15:30:22,29.83,65.00,164.00,,
2026-03-12 15:35:26,29.90,65.33,164.33,,
2026-03-12 15:40:32,29.90,66.00,164.00,,
2026-03-12 15:45:37,29.93,66.33,166.00,,
2026-03-12 15:50:41,29.90,66.00,165.00,,
2026-03-12 15:55:49,29.90,66.00,163.33,,
2026-03-12 16:00:52,29.93,66.00,163.00,,
2026-03-12 16:05:57,29.93,66.33,162.67,,
2026-03-12 16:11:01,29.93,66.33,162.33,,
2026-03-12 16:16:06,29.97,67.00,164.67,,
2026-03-12 16:21:10,29.97,67.00,166.00,,
2026-03-12 16:26:14,29.90,67.33,166.00,,
2026-03-12 16:31:19,29.93,67.67,166.33,,
2026-03-12 16:36:23,29.93,67.67,166.00,,
2026-03-12 16:41:27,30.00,68.00,165.00,,
2026-03-12 16:46:32,29.93,68.33,166.33,,
2026-03-12 16:51:36,29.97,68.33,167.67,,
2026-03-12 16:56:40,29.97,69.00,165.67,,
2026-03-12 17:01:44,29.97,69.00,165.33,,
2026-03-12 17:06:48,29.93,69.00,167.00,,
2026-03-12 17:11:53,29.97,69.00,164.33,,
2026-03-12 17:16:57,29.93,69.00,168.00,,
2026-03-12 17:22:03,30.00,69.33,176.00,,
2026-03-12 17:27:08,30.00,69.67,173.67,,
2026-03-12 17:32:15,29.90,69.33,174.67,,
2026-03-12 17:37:20,29.97,69.33,175.33,,
2026-03-12 17:42:24,30.00,69.67,173.67,,
2026-03-12 17:47:28,30.03,69.33,174.00,,
2026-03-12 17:52:33,30.00,69.33,175.67,,
2026-03-12 17:57:37,29.97,69.67,173.00,,
2026-03-12 18:02:42,29.97,69.67,174.67,,
2026-03-12 18:07:46,30.00,69.67,172.67,,
2026-03-12 18:12:50,30.03,70.00,175.67,,
2026-03-12 18:17:55,30.00,69.67,181.33,,
2026-03-12 18:23:00,30.00,70.33,175.33,,
2026-03-12 18:28:04,30.03,70.33,174.33,,
2026-03-12 18:33:08,29.97,70.67,174.00,,
2026-03-12 18:38:12,29.97,70.67,176.67,,
2026-03-12 18:43:17,30.00,70.67,173.00,,
2026-03-12 18:48:22,29.97,70.67,172.33,,
2026-03-12 18:53:27,29.97,71.00,174.33,,
2026-03-12 18:58:31,29.97,71.00,173.00,,
2026-03-12 19:03:36,30.00,71.67,171.67,,
2026-03-12 19:08:40,30.03,71.67,174.00,,
2026-03-12 19:13:44,30.03,72.00,172.33,,
2026-03-12 19:18:49,29.97,72.00,174.33,,
2026-03-12 19:23:53,30.03,72.00,176.33,,
2026-03-12 19:28:59,30.03,72.00,175.33,,
2026-03-12 19:34:06,30.03,72.33,177.67,,
2026-03-12 19:39:10,30.03,72.00,177.00,,
2026-03-12 19:44:14,30.07,72.33,176.33,,
2026-03-12 19:49:18,29.97,72.33,177.00,,
2026-03-12 19:54:22,30.03,72.00,176.67,,
2026-03-12 19:59:27,30.03,72.33,175.33,,
2026-03-12 20:04:33,30.03,72.33,172.67,,
2026-03-12 20:09:37,30.00,72.33,177.33,,
2026-03-12 20:14:41,30.03,72.33,178.00,,
2026-03-12 20:19:46,30.03,72.33,176.33,,
2026-03-12 20:24:50,30.03,72.67,174.33,,
2026-03-12 20:29:56,30.00,73.00,176.33,,
2026-03-12 20:35:02,29.97,72.67,176.00,,
2026-03-12 20:40:07,30.00,72.67,171.00,,
2026-03-12 20:45:11,30.00,73.00,174.67,,
2026-03-12 20:50:18,30.00,73.33,175.00,,
2026-03-12 20:55:25,29.97,73.00,174.33,,
2026-03-12 21:00:29,29.97,72.67,173.00,,
2026-03-12 21:05:33,29.97,73.00,172.67,,
2026-03-12 21:10:37,30.00,73.33,176.00,,
2026-03-12 21:15:42,30.00,73.33,176.00,,
2026-03-12 21:20:46,30.00,73.00,176.33,,
2026-03-12 21:25:50,30.03,73.00,177.67,,
2026-03-12 21:30:57,30.03,73.33,174.00,,
2026-03-12 21:36:01,30.00,73.00,173.33,,
2026-03-12 21:41:05,30.07,73.00,175.00,,
2026-03-12 21:46:09,30.07,73.00,177.67,,
